"4009","Heisa Byoutou","Hentai","OVA","2","6.17","1072","https://myanimelist.cdn-dena.com/images/anime/4/50555.jpg"
"4010","Alignment You! You! The Animation","Demons, Hentai, School, Supernatural","OVA","2","6.89","6951","https://myanimelist.cdn-dena.com/images/anime/6/33677.jpg"
"4011","Binetsukko ♭37℃ The Animation","Harem, Hentai, School","OVA","2","6.14","1925","https://myanimelist.cdn-dena.com/images/anime/11/53459.jpg"
"4012","First Squad","Action, Music","Music","1","5.99","4946","https://myanimelist.cdn-dena.com/images/anime/2/7282.jpg"
"4013","Paul no Miracle Daisakusen","Action, Adventure, Kids","TV","51","6.64","413","https://myanimelist.cdn-dena.com/images/anime/3/56407.jpg"
"4014","Choujin Locke: Lord Leon","Action, Sci-Fi, Super Power","OVA","3","6.37","483","https://myanimelist.cdn-dena.com/images/anime/10/85453.jpg"
"4015","School Rumble San Gakki","Comedy, Romance, School, Shounen","OVA","2","7.38","41898","https://myanimelist.cdn-dena.com/images/anime/2/9553.jpg"
"4017","Magical Moe","Hentai, Magic","OVA","1","5.44","845","https://myanimelist.cdn-dena.com/images/anime/11/7289.jpg"
"4021","Seiyou Kottou Yougashiten: Antique","Comedy, Shoujo, Shounen Ai","TV","12","7.16","21937","https://myanimelist.cdn-dena.com/images/anime/7/22538.jpg"
"4023","Kittys Paradise","Fantasy, Kids","TV","16","6.42","532","https://myanimelist.cdn-dena.com/images/anime/6/29203.jpg"
"4024","Sanrio Anime Sekai Meisaku Gekijou","Adventure, Fantasy, Kids","TV","13","6.35","611","https://myanimelist.cdn-dena.com/images/anime/11/7303.jpg"
"4025","Asobou! Hello Kitty","Adventure, Fantasy, Kids","TV","26","6.43","645","https://myanimelist.cdn-dena.com/images/anime/9/29204.jpg"
"4026","Pokemon Diamond &amp; Pearl: Giratina to Sora no Hanataba Sheimi","Action, Adventure, Fantasy, Kids","Movie","1","7.10","32654","https://myanimelist.cdn-dena.com/images/anime/3/21316.jpg"
"4027","Makai Tenshi Djibril: Episode 2","Hentai, Magic, Super Power","OVA","4","6.71","3594","https://myanimelist.cdn-dena.com/images/anime/9/41517.jpg"
"4028","Slayers Revolution","Adventure, Comedy, Fantasy","TV","13","7.37","23679","https://myanimelist.cdn-dena.com/images/anime/7/20940.jpg"
"4031","Sakigake!! Otokojuku Movie","Action, Comedy, Martial Arts, School, Shounen","Movie","1","6.85","1060","https://myanimelist.cdn-dena.com/images/anime/8/7316.jpg"
"4033","The iDOLM@STER Live For You!","Comedy, Drama, Music","OVA","1","6.32","6601","https://myanimelist.cdn-dena.com/images/anime/11/39771.jpg"
"4034","Sailor Senshi Venus♥Five","Hentai, Parody, Super Power","OVA","2","5.53","909","https://myanimelist.cdn-dena.com/images/anime/4/41573.jpg"
"4037","Cowboy Bebop: Yose Atsume Blues","Action, Adventure, Comedy, Drama, Sci-Fi, Space","Special","1","7.53","19565","https://myanimelist.cdn-dena.com/images/anime/10/54341.jpg"
"4038","Zettai Karen Children","Action, Comedy, Shounen, Supernatural","TV","51","7.47","25876","https://myanimelist.cdn-dena.com/images/anime/5/75581.jpg"
"4039","Golgo 13 (TV)","Action, Adventure, Drama, Seinen, Thriller","TV","50","7.61","18687","https://myanimelist.cdn-dena.com/images/anime/9/25423.jpg"
"4042","Hanappe Bazooka","Action, Comedy, Ecchi, Magic, School","OVA","1","5.77","1164","https://myanimelist.cdn-dena.com/images/anime/5/57637.jpg"
"4044","Youkai Ningen Bem","Horror","TV","26","6.46","440","https://myanimelist.cdn-dena.com/images/anime/10/64521.jpg"
"4049","Mafukiden: Pandarian","Adventure, Comedy, Fantasy, Kids, Magic, Super Power","TV","26","6.42","367","https://myanimelist.cdn-dena.com/images/anime/2/7360.jpg"
"4050","Kouchuu Ouja Mushiking: Mori no Tami no Densetsu","Fantasy","TV","52","6.78","1108","https://myanimelist.cdn-dena.com/images/anime/6/23618.jpg"
"4051","Net Ghost Pipopa","Action, Adventure, Comedy, Kids, Sci-Fi, Shounen","TV","51","7.09","913","https://myanimelist.cdn-dena.com/images/anime/7/23634.jpg"
"4052","Medarot Damashii","Action, Adventure, Sci-Fi","TV","39","6.76","9590","https://myanimelist.cdn-dena.com/images/anime/10/77817.jpg"
"4053","Prince of Tennis: The National Tournament Finals","Comedy, School, Shounen, Sports","OVA","7","8.15","21020","https://myanimelist.cdn-dena.com/images/anime/9/7525.jpg"
"4054","Norimono Oukoku BuBu ChaCha","Comedy, Slice of Life","TV","26","6.99","315","https://myanimelist.cdn-dena.com/images/anime/6/63221.jpg"
"4056","Masuda Kousuke Gekijou Gag Manga Biyori 3","Comedy","TV","12","7.36","1615","https://myanimelist.cdn-dena.com/images/anime/2/74001.jpg"
"4057","Inyouchuu Shoku","Demons, Fantasy, Hentai","OVA","2","6.51","3056","https://myanimelist.cdn-dena.com/images/anime/3/29373.jpg"
"4058","Makyou Gaiden Le Deus","Action, Adventure, Mecha, Sci-Fi","OVA","1","5.79","671","https://myanimelist.cdn-dena.com/images/anime/10/49491.jpg"
"4059","Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life","Special","1","8.14","160423","https://myanimelist.cdn-dena.com/images/anime/12/19620.jpg"
"4060","Grimm Masterpiece Theater","Adventure, Comedy, Fantasy, Kids, Magic","TV","24","7.62","1938","https://myanimelist.cdn-dena.com/images/anime/5/44890.jpg"
"4061","Grimm Masterpiece Theater II","Adventure, Comedy, Fantasy, Kids, Magic","TV","23","7.58","1169","https://myanimelist.cdn-dena.com/images/anime/8/44608.jpg"
"4062","Musashi no Ken","Shounen, Sports","TV","72","7.40","971","https://myanimelist.cdn-dena.com/images/anime/5/22398.jpg"
"4063","Sekirei","Action, Comedy, Ecchi, Harem, Super Power","TV","12","7.40","182713","https://myanimelist.cdn-dena.com/images/anime/10/15182.jpg"
"4066","Tytania","Adventure, Military, Psychological, Romance, Sci-Fi, Space","TV","26","6.93","13363","https://myanimelist.cdn-dena.com/images/anime/7/10435.jpg"
"4067","Shin Megami Tensei Devil Children","Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural","TV","50","6.63","1110","https://myanimelist.cdn-dena.com/images/anime/13/75416.jpg"
"4068","Shin Megami Tensei Devil Children: Light &amp; Dark","Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural","TV","52","6.62","800","https://myanimelist.cdn-dena.com/images/anime/5/23110.jpg"
"4069","Pucca","Comedy, Romance","ONA","46","6.83","4211","https://myanimelist.cdn-dena.com/images/anime/2/7414.jpg"
"4070","Black Jack: Dr. Pinoko no Mori no Bouken","Comedy","Special","1","6.48","1272","https://myanimelist.cdn-dena.com/images/anime/9/7415.jpg"
"4071","Black Jack (TV): Hizouban Specials","Adventure","Special","2","7.29","1707","https://myanimelist.cdn-dena.com/images/anime/2/7416.jpg"
"4073","Kyouryuu Daisensou Aizenborg","Action, Mecha","TV","39","6.90","411","https://myanimelist.cdn-dena.com/images/anime/13/71249.jpg"
"4074","Kouya no Yobigoe: Hoero Buck","Adventure, Drama","Special","1","6.92","650","https://myanimelist.cdn-dena.com/images/anime/6/56765.jpg"
"4075","Super Robot Taisen OG: Divine Wars Special","Action, Comedy, Mecha","Special","1","6.92","1707","https://myanimelist.cdn-dena.com/images/anime/8/31081.jpg"
"4078","Kyou no 5 no 2 Kagai Jugyou: Mizukake","Comedy, Ecchi, School, Seinen","Special","1","7.07","4623","https://myanimelist.cdn-dena.com/images/anime/10/42577.jpg"
"4080","Kyou kara Maou! 3rd Series","Adventure, Comedy, Fantasy, Romance, Shoujo","TV","39","7.97","19510","https://myanimelist.cdn-dena.com/images/anime/7/22639.jpg"
"4081","Natsume Yuujinchou","Drama, Fantasy, Shoujo, Slice of Life, Supernatural","TV","13","8.42","210736","https://myanimelist.cdn-dena.com/images/anime/7/28859.jpg"
"4082","Kaibutsu Oujo: Konsui Oujo","Comedy, Horror, Supernatural","Special","1","7.12","7362","https://myanimelist.cdn-dena.com/images/anime/13/22440.jpg"
"4083","Wonder Beat Scramble","Action, Sci-Fi, Space","TV","26","6.92","457","https://myanimelist.cdn-dena.com/images/anime/4/7436.jpg"
"4084","Inma Youjo","Fantasy, Hentai, Horror, Supernatural","OVA","5","6.23","1065","https://myanimelist.cdn-dena.com/images/anime/13/7437.jpg"
"4085","Yonimo Osoroshii Grimm Douwa","Dementia, Horror, Psychological","OVA","3","6.53","683","https://myanimelist.cdn-dena.com/images/anime/4/27232.jpg"
"4086","Muka Muka Paradise","Adventure, Comedy","TV","51","6.97","1165","https://myanimelist.cdn-dena.com/images/anime/6/74424.jpg"
"4087","Michiko to Hatchin","Action, Adventure","TV","22","7.90","82625","https://myanimelist.cdn-dena.com/images/anime/10/59535.jpg"
"4088","Wonder 3","Action, Adventure, Comedy, Sci-Fi","TV","52","6.73","260","https://myanimelist.cdn-dena.com/images/anime/5/33155.jpg"
"4091","Kagami no Genon","Slice of Life","Movie","1","6.10","1803","https://myanimelist.cdn-dena.com/images/anime/11/7467.jpg"
"4094","Batman: Gotham Knight","Action, Adventure, Martial Arts","OVA","6","7.12","15958","https://myanimelist.cdn-dena.com/images/anime/11/17272.jpg"
"4095","Chuumon no Ooi Ryouriten (1991)","Fantasy, Horror, Supernatural","Movie","1","6.31","2304","https://myanimelist.cdn-dena.com/images/anime/7/7479.jpg"
"4096","Mizu no Tane","Historical","Movie","1","5.07","144","https://myanimelist.cdn-dena.com/images/anime/9/7480.jpg"
"4097","Nanmu Ichibyousokusai","Historical, Music","Movie","1","6.09","251","https://myanimelist.cdn-dena.com/images/anime/5/7481.jpg"
"4098","Urarochi Diamond","Adventure","OVA","1","5.62","572","https://myanimelist.cdn-dena.com/images/anime/13/7482.jpg"
"4099","Wolf Daddy","Fantasy","Movie","1","6.52","552","https://myanimelist.cdn-dena.com/images/anime/7/72704.jpg"
"4101","Wan Wan Celepoo Soreyuke! Tetsunoshin","Comedy, Fantasy, Kids","TV","51","6.81","432","https://myanimelist.cdn-dena.com/images/anime/13/7489.jpg"
"4103","Oval x Over","Cars","OVA","1","5.85","557","https://myanimelist.cdn-dena.com/images/anime/5/29979.jpg"
"4104","Mini Moni the TV","Comedy","TV","15","5.84","273","https://myanimelist.cdn-dena.com/images/anime/7/7500.jpg"
"4106","Trigun: Badlands Rumble","Action, Comedy, Sci-Fi","Movie","1","8.08","68181","https://myanimelist.cdn-dena.com/images/anime/11/27969.jpg"
"4107","Tengen Toppa Gurren Lagann Movie: Gurren-hen","Action, Comedy, Mecha","Movie","1","8.22","72933","https://myanimelist.cdn-dena.com/images/anime/10/11373.jpg"
"4112","Mouse and His Child","Adventure","Movie","1","6.69","211","https://myanimelist.cdn-dena.com/images/anime/13/7512.jpg"
"4113","Mahou no Mako-chan","Fantasy, Magic, Romance, Shoujo","TV","48","6.48","678","https://myanimelist.cdn-dena.com/images/anime/7/56381.jpg"
"4114","Onegai My Melody: Kuru Kuru Shuffle!","Comedy, Fantasy, Magic","TV","52","7.40","1962","https://myanimelist.cdn-dena.com/images/anime/7/68499.jpg"
"4119","Juushin Liger","Action, Mecha, Sci-Fi","TV","43","6.72","575","https://myanimelist.cdn-dena.com/images/anime/2/13334.jpg"
"4121","Meimon! Daisan Yakyuubu","Action, Shounen, Sports","TV","40","6.44","214","https://myanimelist.cdn-dena.com/images/anime/10/7567.jpg"
"4124","Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!","Fantasy, Kids, Magic, Shoujo","Movie","1","6.93","2375","https://myanimelist.cdn-dena.com/images/anime/12/21033.jpg"
"4126","Mahou no Tenshi Creamy Mami: Lovely Serenade","Music","Music","1","6.15","385","https://myanimelist.cdn-dena.com/images/anime/12/7583.jpg"
"4127","Shion","Action, Fantasy, Hentai, Supernatural","OVA","4","6.69","2273","https://myanimelist.cdn-dena.com/images/anime/13/7587.jpg"
"4129","Mahou no Tenshi Creamy Mami: Curtain Call","Comedy, Music, Shoujo","Music","1","6.27","298","https://myanimelist.cdn-dena.com/images/anime/2/89252.jpg"
"4130","Petit Eva: Evangelion@School","Comedy, Parody, School","ONA","24","6.03","15734","https://myanimelist.cdn-dena.com/images/anime/10/7593.jpg"
"4131","Twin Bee Paradise","Action, Adventure","OVA","4","6.66","176","https://myanimelist.cdn-dena.com/images/anime/8/7594.jpg"
"4132","Wakakusa no Yon Shimai","Drama, Historical, Slice of Life","TV","26","6.64","476","https://myanimelist.cdn-dena.com/images/anime/12/80150.jpg"
"4134","Naruto Shippuuden: Shippuu! &quot;Konoha Gakuen&quot; Den","Comedy","Special","1","7.28","34056","https://myanimelist.cdn-dena.com/images/anime/5/51895.jpg"
"4136","Penguin Musume♥Heart","Comedy, Ecchi, School, Slice of Life","ONA","22","6.85","12195","https://myanimelist.cdn-dena.com/images/anime/2/8270.jpg"
"4138","Chiisana Pengin: Lolo no Bouken","Adventure, Drama, Fantasy, Kids, Slice of Life","OVA","3","7.46","1459","https://myanimelist.cdn-dena.com/images/anime/9/46181.jpg"
"4147","Doggy Poo","Fantasy, Kids","Movie","1","5.82","2212","https://myanimelist.cdn-dena.com/images/anime/9/86848.jpg"
"4149","Body Jack: Tanoshii Yutai Ridatsu","Comedy, Ecchi, Yuri","OVA","1","5.51","1073","https://myanimelist.cdn-dena.com/images/anime/13/48777.jpg"
"4150","Cosmos Pink Shock","Comedy, Parody, Sci-Fi, Space","OVA","1","5.71","981","https://myanimelist.cdn-dena.com/images/anime/6/34821.jpg"
"4151","Blade of the Immortal","Action, Adventure, Historical, Samurai, Supernatural","TV","13","6.93","36058","https://myanimelist.cdn-dena.com/images/anime/2/74074.jpg"
"4154","Time Bokan Series: Yattodetaman","Action, Adventure, Comedy, Fantasy, Mecha","TV","52","6.56","1012","https://myanimelist.cdn-dena.com/images/anime/5/7645.jpg"
"4155","One Piece Film: Strong World","Action, Adventure, Comedy, Drama, Fantasy, Shounen","Movie","1","8.42","85020","https://myanimelist.cdn-dena.com/images/anime/12/75894.jpg"
"4156","Ichigo Mashimaro Episode 0","Comedy","Special","1","7.21","9610","https://myanimelist.cdn-dena.com/images/anime/10/19666.jpg"
"4157","Pero Pero Candy","Hentai","OVA","1","5.31","359","https://myanimelist.cdn-dena.com/images/anime/10/18631.jpg"
"4158","Dore Dore no Uta","Music","Music","1","6.05","1658","https://myanimelist.cdn-dena.com/images/anime/7/81238.jpg"
"4161","Kojin Jugyou","Comedy, Hentai, Yuri","OVA","2","5.63","739","https://myanimelist.cdn-dena.com/images/anime/11/66911.jpg"
"4162","Taiho Shichau zo: Nagisa no Koutsuu Yuudou","Action, Comedy, Police, Seinen","Special","1","7.27","2444","https://myanimelist.cdn-dena.com/images/anime/11/21617.jpg"
"4163","Seto no Hanayome OVA","Comedy, Parody, Romance, School","OVA","2","8.03","31973","https://myanimelist.cdn-dena.com/images/anime/6/22426.jpg"
"4164","Kounai Shasei","Comedy, Hentai, Magic","OVA","3","6.27","1222","https://myanimelist.cdn-dena.com/images/anime/11/25239.jpg"
"4166","To Heart 2 AD","Comedy, Ecchi, Romance","OVA","2","7.04","4412","https://myanimelist.cdn-dena.com/images/anime/3/75476.jpg"
"4173","Shigofumi Picture Drama","Comedy","Special","7","6.75","2804","https://myanimelist.cdn-dena.com/images/anime/3/14417.jpg"
"4176","Wanna-Bes","Action, Comedy, Sports","OVA","1","5.40","763","https://myanimelist.cdn-dena.com/images/anime/3/7693.jpg"
"4177","Bounen no Xamdou","Action, Military, Sci-Fi","ONA","26","7.82","79026","https://myanimelist.cdn-dena.com/images/anime/2/23189.jpg"
"4178","Dream Hazard: Akuma no Program","Hentai","OVA","1","4.77","616","https://myanimelist.cdn-dena.com/images/anime/11/10105.jpg"
"4181","Clannad: After Story","Drama, Fantasy, Romance, Slice of Life, Supernatural","TV","24","9.06","456749","https://myanimelist.cdn-dena.com/images/anime/13/24647.jpg"
"4182","Darker than Black: Kuro no Keiyakusha Special","Comedy, Parody, Sci-Fi","Special","1","7.65","87609","https://myanimelist.cdn-dena.com/images/anime/3/32729.jpg"
"4183","Uchuu Taitei God Sigma","Action, Mecha, Space","TV","50","6.72","353","https://myanimelist.cdn-dena.com/images/anime/4/52303.jpg"
"4186","Chrome Shelled Regios","Action, Adventure, Fantasy, School, Sci-Fi","TV","24","7.57","103615","https://myanimelist.cdn-dena.com/images/anime/9/12238.jpg"
"4187","Megumi","Historical","ONA","1","6.25","1105","https://myanimelist.cdn-dena.com/images/anime/3/15872.jpg"
"4188","Mahou Sensei Negima! Shiroki Tsubasa Ala Alba","Adventure, Comedy, Ecchi, Harem, Magic, Romance, Shounen, Supernatural, Vampire","OVA","3","7.68","15616","https://myanimelist.cdn-dena.com/images/anime/5/9329.jpg"
"4189","Winter Sonata","Drama, Romance","TV","26","7.51","13582","https://myanimelist.cdn-dena.com/images/anime/12/26302.jpg"
"4190","Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special","Comedy, Fantasy, Shoujo","Special","1","7.01","1010","https://myanimelist.cdn-dena.com/images/anime/6/7731.jpg"
"4191","Popolocrois Monogatari","Adventure, Fantasy","TV","25","7.26","1260","https://myanimelist.cdn-dena.com/images/anime/2/17877.jpg"
"4192","Hayate no Gotoku!!","Action, Comedy, Harem, Parody, Romance","TV","25","7.92","67323","https://myanimelist.cdn-dena.com/images/anime/11/75212.jpg"
"4195","Kodomo no Jikan: Ni Gakki","Comedy, Ecchi, School","OVA","3","7.32","20256","https://myanimelist.cdn-dena.com/images/anime/3/39447.jpg"
"4196","Ikkitousen: Great Guardians","Action, Ecchi, Martial Arts, School, Super Power","TV","12","6.96","37436","https://myanimelist.cdn-dena.com/images/anime/2/22922.jpg"
"4197","Blue Dragon: Tenkai no Shichi Ryuu","Adventure, Comedy, Fantasy, Supernatural","TV","51","6.74","6667","https://myanimelist.cdn-dena.com/images/anime/2/21147.jpg"
"4198","Koutetsu Jeeg","Action, Demons, Mecha, Sci-Fi, Shounen","TV","46","7.27","1093","https://myanimelist.cdn-dena.com/images/anime/7/49107.jpg"
"4199","Entaku no Kishi Monogatari: Moero Arthur","Adventure, Drama, Historical, Romance","TV","30","6.72","608","https://myanimelist.cdn-dena.com/images/anime/9/7757.jpg"
"4200","Dirty Pair OVA","Adventure, Comedy, Police, Sci-Fi","OVA","10","7.23","2783","https://myanimelist.cdn-dena.com/images/anime/4/61127.jpg"
"4201","Chocchan Monogatari","Drama, Historical, Slice of Life","Movie","1","6.81","475","https://myanimelist.cdn-dena.com/images/anime/7/69977.jpg"
"4202","Mokke Specials","Mystery, Slice of Life, Supernatural","Special","2","7.09","1331","https://myanimelist.cdn-dena.com/images/anime/2/7761.jpg"
"4205","Kimikiss Pure Rouge Special","Romance, School","Special","1","7.07","9144","https://myanimelist.cdn-dena.com/images/anime/13/27833.jpg"
"4208","Tetsujin 28-gou (1980)","Action, Mecha","TV","51","7.04","821","https://myanimelist.cdn-dena.com/images/anime/5/46121.jpg"
"4209","Mission-E","Action, Comedy, School, Sci-Fi","TV","12","6.60","3931","https://myanimelist.cdn-dena.com/images/anime/11/9006.jpg"
"4210","Gokiburi-tachi no Tasogare","Drama, Military","Movie","1","6.02","794","https://myanimelist.cdn-dena.com/images/anime/3/17430.jpg"
"4211","Hareluya II Boy","Action, Comedy, Fantasy, School, Shounen","TV","25","6.84","676","https://myanimelist.cdn-dena.com/images/anime/9/7830.jpg"
"4213","Saishuu Shiken Kujira Progressive","Drama, Romance","OVA","1","6.34","1710","https://myanimelist.cdn-dena.com/images/anime/8/25777.jpg"
"4214","Rosario to Vampire Capu2","Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire","TV","13","7.24","203958","https://myanimelist.cdn-dena.com/images/anime/6/25093.jpg"
"4218","Niji ni Mukatte","Historical, Romance","Movie","1","5.70","151","https://myanimelist.cdn-dena.com/images/anime/6/18572.jpg"
"4220","Okon Joururi","Drama, Fantasy, Historical","Movie","1","6.06","177","https://myanimelist.cdn-dena.com/images/anime/13/18190.jpg"
"4224","Toradora!","Comedy, Romance, School, Slice of Life","TV","25","8.45","633817","https://myanimelist.cdn-dena.com/images/anime/13/22128.jpg"
"4232","Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront","Mecha, Sci-Fi","OVA","3","7.04","6864","https://myanimelist.cdn-dena.com/images/anime/9/7880.jpg"
"4240","Ginga Senpuu Braiger","Action, Adventure, Mecha, Space","TV","39","7.02","886","https://myanimelist.cdn-dena.com/images/anime/2/72588.jpg"
"4242","Ginga Reppuu Baxingar","Action, Adventure, Mecha","TV","39","6.57","399","https://myanimelist.cdn-dena.com/images/anime/8/56417.jpg"
"4244","Ginga Shippuu Sasuraiger","Action, Adventure, Mecha","TV","43","6.71","399","https://myanimelist.cdn-dena.com/images/anime/7/47491.jpg"
"4246","Eureka Seven: Pocket ga Niji de Ippai","Adventure, Mecha, Romance, Sci-Fi","Movie","1","7.25","32514","https://myanimelist.cdn-dena.com/images/anime/13/23494.jpg"
"4250","Kore ga UFO da! Soratobu Enban","Sci-Fi, Space","Movie","1","5.10","518","https://myanimelist.cdn-dena.com/images/anime/10/7890.jpg"
"4252","Explorer Woman Ray","Action, Adventure","OVA","2","5.47","594","https://myanimelist.cdn-dena.com/images/anime/10/56653.jpg"
"4260","Five Card","Comedy, Hentai, School","OVA","4","5.72","698","https://myanimelist.cdn-dena.com/images/anime/6/7896.jpg"
"4262","Koihime†Musou","Action, Adventure, Fantasy, Historical, Martial Arts","TV","12","6.88","32176","https://myanimelist.cdn-dena.com/images/anime/4/20740.jpg"
"4264","Ultraviolet: Code 044","Action, Sci-Fi","TV","12","6.09","3784","https://myanimelist.cdn-dena.com/images/anime/5/21701.jpg"
"4266","Vie Durant","Drama, Sci-Fi, Vampire","ONA","8","5.05","794","https://myanimelist.cdn-dena.com/images/anime/7/24039.jpg"
"4278","Shishunki Shoujo","Hentai, School","OVA","2","6.62","1843","https://myanimelist.cdn-dena.com/images/anime/12/8046.jpg"
"4280","Kara no Kyoukai 4: Garan no Dou","Action, Mystery, Supernatural, Thriller","Movie","1","8.05","103600","https://myanimelist.cdn-dena.com/images/anime/9/21736.jpg"
"4282","Kara no Kyoukai 5: Mujun Rasen","Action, Drama, Mystery, Romance, Supernatural, Thriller","Movie","1","8.68","111074","https://myanimelist.cdn-dena.com/images/anime/8/9246.jpg"
"4286","Bonobono (TV)","Comedy","TV","48","7.22","418","https://myanimelist.cdn-dena.com/images/anime/10/22163.jpg"
"4298","Futari no Joe","Shounen, Sports","OVA","6","6.37","461","https://myanimelist.cdn-dena.com/images/anime/8/8086.jpg"
"4304","Kodomo no Jikan","Hentai","OVA","7","6.39","6172","https://myanimelist.cdn-dena.com/images/anime/6/24852.jpg"
"4306","Mizugumo Monmon","Fantasy, Kids, Romance","Movie","1","6.84","1257","https://myanimelist.cdn-dena.com/images/anime/11/8110.jpg"
"4310","Joshidai: Ecchi Soudanshitsu","Hentai","OVA","1","3.70","779","https://myanimelist.cdn-dena.com/images/anime/9/22153.jpg"
"4312","Hokuto no Ken: Toki-den","Action, Martial Arts","OVA","1","7.45","3662","https://myanimelist.cdn-dena.com/images/anime/8/8122.jpg"
"4314","Nanami-chan 2nd Series","Comedy, Kids","TV","16","6.61","336","https://myanimelist.cdn-dena.com/images/anime/2/64209.jpg"
"4316","Nanami-chan 3rd Series","Comedy, Kids","TV","16","6.58","314","https://myanimelist.cdn-dena.com/images/anime/12/64207.jpg"
"4318","Ryuu Seiki","Action, Demons, Fantasy, Sci-Fi","OVA","2","5.91","897","https://myanimelist.cdn-dena.com/images/anime/3/30311.jpg"
"4320","Lupin III: Green vs. Red","Action, Comedy, Mystery, Shounen","OVA","1","6.77","3769","https://myanimelist.cdn-dena.com/images/anime/10/15007.jpg"
"4331","Penguin no Mondai","Comedy, Kids","TV","100","6.70","377","https://myanimelist.cdn-dena.com/images/anime/3/9560.jpg"
"4332","Seigi wo Aisuru Mono Gekkou Kamen","Action, Mystery","TV","39","7.01","282","https://myanimelist.cdn-dena.com/images/anime/3/31675.jpg"
"4334","Heroman","Action, Sci-Fi, Shounen","TV","26","6.93","23405","https://myanimelist.cdn-dena.com/images/anime/10/23841.jpg"
"4339","Ashita e Attack!","Drama, School, Sports","TV","23","6.84","616","https://myanimelist.cdn-dena.com/images/anime/5/8206.jpg"
"4340","Tower of Etruria","Adventure, Comedy, Harem, Hentai","OVA","2","5.98","826","https://myanimelist.cdn-dena.com/images/anime/4/8260.jpg"
"4342","Harukoi Otome","Harem, Hentai","OVA","2","6.73","3844","https://myanimelist.cdn-dena.com/images/anime/3/26846.jpg"
"4350","Megami Kyouju","Hentai, Horror, Military, Sci-Fi, Supernatural","OVA","2","5.85","1269","https://myanimelist.cdn-dena.com/images/anime/5/41487.jpg"
"4353","Gakuen Heaven: Hamu Hamu Heaven","Comedy, Drama, Romance, School, Shounen Ai","Special","12","6.94","5105","https://myanimelist.cdn-dena.com/images/anime/6/8415.jpg"
"4355","Tsuukin Kairaku: Chikan de Go!!","Hentai","OVA","2","5.94","1594","https://myanimelist.cdn-dena.com/images/anime/3/8265.jpg"
"4356","Innocent Blue","Hentai","OVA","2","6.12","1625","https://myanimelist.cdn-dena.com/images/anime/2/26271.jpg"
"4357","El","Action, Hentai, Sci-Fi","OVA","2","5.63","1071","https://myanimelist.cdn-dena.com/images/anime/10/41481.jpg"
"4358","Aniyome wa Ijippari","Hentai","OVA","2","7.08","7882","https://myanimelist.cdn-dena.com/images/anime/13/31513.jpg"
"4360","Uchuu Kaizoku Sara","Hentai, Sci-Fi, Supernatural","OVA","4","6.95","4777","https://myanimelist.cdn-dena.com/images/anime/13/33447.jpg"
"4361","Grenadier: Hohoemi no Senshi Specials","Comedy, Ecchi, Parody","Special","7","6.70","4220","https://myanimelist.cdn-dena.com/images/anime/8/8274.jpg"
"4362","Fireball","Comedy, Sci-Fi","TV","13","6.86","6601","https://myanimelist.cdn-dena.com/images/anime/11/27729.jpg"
"4363","Chikan Densha","Hentai","OVA","2","6.33","2227","https://myanimelist.cdn-dena.com/images/anime/5/10122.jpg"
"4364","Kunoichi Bakumatsu Kitan","Hentai","OVA","2","6.13","1274","https://myanimelist.cdn-dena.com/images/anime/3/64955.jpg"
"4365","Hitou Meguri The Animation: Wakaokami, Rachiru","Hentai","OVA","1","6.28","2678","https://myanimelist.cdn-dena.com/images/anime/10/29631.jpg"
"4369","Kunoichi Gakuen Ninpouchou","Action, Comedy, Demons, Hentai, Martial Arts, School","OVA","6","5.11","955","https://myanimelist.cdn-dena.com/images/anime/6/9243.jpg"
"4371","Uchuu Senshi Baldios (Movie)","Action, Mecha, Sci-Fi, Space","Movie","1","6.65","451","https://myanimelist.cdn-dena.com/images/anime/10/61937.jpg"
"4375","Kyoro-chan","Adventure, Comedy, Fantasy","TV","91","7.22","1124","https://myanimelist.cdn-dena.com/images/anime/7/66747.jpg"
"4378","Hininden: Gauss","Hentai","OVA","1","5.88","1228","https://myanimelist.cdn-dena.com/images/anime/10/33701.jpg"
"4379","Inmu: Ikenie no Utage","Demons, Hentai","OVA","2","5.92","954","https://myanimelist.cdn-dena.com/images/anime/2/29636.jpg"
"4382","Suzumiya Haruhi no Yuuutsu (2009)","Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life","TV","14","7.28","243448","https://myanimelist.cdn-dena.com/images/anime/8/75377.jpg"
"4383","Catman Series III","Comedy, Fantasy, Slice of Life","TV","6","6.59","796","https://myanimelist.cdn-dena.com/images/anime/8/8316.jpg"
"4385","Great Mazinger tai Getter Robo","Action, Mecha, Sci-Fi","Movie","1","6.42","976","https://myanimelist.cdn-dena.com/images/anime/5/8322.jpg"
